"collection_id","embedding","document","cmetadata","custom_id","uuid"
"d4809207-a3b1-4a17-9e33-0607eddbdc9d","[0.0013842921,-0.0046685277,0.006580209,-0.0117585175,0.023034085,0.015105638,-0.025287855,-0.013965336,-0.037106745,0.0026411389,0.033618767,-0.0076333103,-0.015038561,-0.0049603106,0.0117585175,-0.011329228,0.030345427,0.0029262141,0.024482938,-0.011389596,-0.0005558969,-0.00081036845,0.016863044,-0.011718271,0.0021179419,-0.012100608,0.02787701,-0.03047958,0.016863044,-0.014931238,-0.001842928,-0.0077339252,-0.0021917261,-0.023288975,-0.020257117,-0.0034091652,-0.018070422,-0.020740068,-0.0067043,-0.02438903,0.013321402,-0.003608718,0.021303508,0.012362206,-0.008404692,0.020230286,-0.019398537,-0.017681377,-0.016795967,0.037589695,0.01970709,0.009444377,-0.015803235,-0.027152585,-0.02956734,0.009223025,-0.030613733,0.014998315,0.000102710954,-0.022537718,-0.01243599,-7.9181766e-05,-0.008471767,0.0013901613,-0.030291766,-0.017117934,-0.017480148,0.0006301003,-0.0020240347,0.018835094,0.021866953,0.031096686,0.0072845123,-0.014488533,0.049931776,-0.005030741,-0.011644487,-0.006167688,-0.020243702,-0.0021716033,-0.005832305,-0.021343755,-0.029835645,-0.006419225,0.017775284,-0.0020039119,-0.00028842915,0.017533809,-0.0026931232,-0.023208484,-0.016916705,0.030774718,0.02367802,0.014166566,0.0007743148,0.012509775,-0.008404692,0.032008927,0.02092788,-0.028816082,-0.016232524,0.0076668486,0.013676907,-0.013542754,-0.024831736,-0.03005029,-0.014300719,-0.007083283,0.0030402443,-0.009216318,-0.006093904,0.017627716,-0.0062280567,-0.032599203,-0.0067043,-0.039736144,0.018687526,0.0030368904,0.0017506977,-0.009618777,-0.011443258,0.014247058,0.025529332,-0.02332922,-0.0016660136,-0.013012849,-0.004326437,-0.017238673,-0.017278919,-0.015628835,-0.0007005306,0.043385107,0.0077339252,-0.019653428,0.0060536577,0.029325863,-0.03002346,0.023610942,-0.0041252077,-0.02868193,0.00033894615,0.022510886,-0.01564225,-0.011503627,0.0042258226,0.027380643,0.0042358837,0.006382333,0.00017303652,0.0060402425,0.0074790344,-0.004447175,0.02911122,-0.010222466,0.02390608,0.0018999431,-0.012261592,0.034396853,-0.020632746,0.004370037,0.003591949,-0.011181659,-0.01263722,-0.024670752,-0.0086394595,0.021692554,0.0033823347,-0.0033001658,-0.011590826,-0.0041688075,0.037428714,0.032948,0.013777521,0.020579085,-0.023168238,0.024751244,0.026347665,0.02504638,-0.026481818,-0.0055975374,-0.03517494,0.023154821,0.010846277,0.03434319,-0.020404685,-0.0034007807,0.03694576,-0.002810507,0.0154678505,-0.009913914,0.020699821,0.0040480695,0.0021833417,-0.013401893,-0.6512328,-0.01844605,0.0072241435,0.010510894,-0.012476237,0.014233642,0.014166566,0.008156508,-0.015051976,0.023356052,-0.010685293,0.015266621,-0.017037442,-0.025234194,-0.0072375587,-0.010309665,-0.020458346,-0.025381763,-0.000640581,-0.011698149,0.003608718,0.016406924,-0.0015477912,0.0036154257,-0.014917823,-0.0022520951,0.020136379,-0.026642803,0.008283953,-0.00640581,-0.021598646,-0.014314134,-0.022806024,-5.9268412e-05,0.049797624,0.007626603,-0.00030226368,0.005781998,0.015360529,0.031016193,-3.4651846e-06,0.005956397,0.027581874,-0.008277246,0.011510334,-0.00081120693,0.031928435,-0.024952473,0.006050304,-0.007391835,0.012516483,0.0205925,0.011302397,0.0049468954,0.0017557285,-0.018754601,0.010960307,-0.020632746,0.008679705,0.009511454,-0.0015503066,0.024429277,-0.018271651,0.0055975374,-0.027300153,0.026226928,-0.01521296,0.02615985,-5.670064e-05,0.018526543,0.016286185,0.027233075,-0.012999434,0.0037596403,0.026924524,0.017842362,-0.0033705963,-0.018982662,-0.008250415,0.0030855208,-0.0077607557,-0.009518162,0.011590826,0.017936269,0.025529332,-0.0009851868,-0.016031295,0.004406929,-0.007928448,0.007183898,0.0019670196,0.028574606,-0.0023812174,-0.020552253,0.013804352,0.045075435,-0.010074898,0.0073851272,0.027326982,-0.016326431,-0.018432636,-0.034396853,0.015561758,-0.0077875867,0.013717153,0.0037361635,-0.002584124,0.0067143617,0.042070407,-0.015883727,-0.0042828373,-0.018942418,-0.027501382,-0.002889322,0.011503627,-0.02416097,0.014649517,0.03479931,0.0140726585,-0.009511454,0.0036523177,0.012764666,-0.00061165425,-0.041185,-0.010920061,0.018016761,0.014461703,-0.012429283,-0.02459026,0.01458244,-0.014233642,-0.004195638,0.019626597,-0.006231411,0.022027936,-0.009934036,0.01392509,-0.011919501,0.013247617,-0.0009365562,-0.0006925653,0.0037193943,-0.013053095,0.0020240347,0.00095584075,-0.016058125,0.0059094434,-0.020740068,-0.03732139,0.0007403573,0.008612628,-0.004742312,-0.019465614,0.014018998,0.011248736,-0.0058423667,-0.0075796493,-0.012067069,-0.010504186,-0.009719391,0.02570373,0.014287303,-0.044109534,0.008854104,-0.0065198396,-0.010832861,0.0215584,0.0256769,-0.00418893,-0.014461703,0.026776955,-0.015508097,-0.0087669045,0.0096389,0.0005018164,9.6422526e-05,-0.030264936,-0.014394626,-0.006187811,0.019210722,-0.0006196196,-0.0010514249,-0.01839239,-0.0068015615,0.007821125,-0.0030855208,0.008156508,0.02615985,0.011973162,0.021477908,0.01172498,-0.010128559,-0.02133034,-0.0008237838,-0.0016601444,0.0312845,0.008089432,0.007566234,0.003860255,0.011389596,-0.0048026806,-0.016916705,0.04164112,-0.0010145328,-0.001532699,-0.014890992,0.0131537095,-0.020216871,0.030962532,0.0092632715,0.010517602,-0.036355488,-0.0056780293,-0.0053627696,0.0016794289,0.020055888,0.011275566,-0.0067378385,-0.031096686,-0.008243708,0.0059262123,0.0009206255,-0.0007931801,-0.017480148,-0.012596974,0.01904974,0.0133750625,0.01392509,0.010879815,-3.0079636e-05,0.0032247046,0.010081605,0.0010941862,0.037831172,0.0019100045,-0.008029062,-0.013395186,-0.023248728,0.010242589,0.00246674,0.011047507,0.0022051414,0.009296809,-0.023396298,0.007452204,0.006637224,0.012509775,-0.006093904,-0.003823363,0.050334238,0.012134146,0.03300166,-0.005550584,-0.015709328,-0.007988817,-0.008183339,-0.01710452,0.013207371,0.036060352,0.031901605,0.014394626,0.015132468,0.005600891,-0.009531577,0.0051414175,-0.009471209,-8.3059625e-05,-0.0051414175,-0.012798204,-0.020605914,-0.0030519827,0.0033638885,0.034879804,-0.017922854,0.00729122,-0.022537718,0.0050978176,-0.0088406885,-0.0087132435,-0.008283953,-0.0012945774,-0.02827947,-0.00078814937,0.011490212,-0.0018328665,-0.0051917247,-0.009135826,0.003920624,-0.015065392,-0.009820007,-0.037079915,0.007874787,-0.007190605,-0.0036053641,-0.003648964,-0.0044907746,0.021477908,-0.016769137,0.023288975,0.023235314,0.019680258,-0.029325863,0.014756839,-0.005252093,0.028064825,-0.0016106755,-0.006392394,-0.0029999984,-0.0049100034,0.0017859129,-0.0024332018,-0.009632192,0.0059228586,-0.00059991586,0.015682496,0.012429283,-0.01329457,0.015669081,0.021705968,0.0051548327,-0.0073247585,-0.030908871,-0.010940184,-0.0043968675,0.11859132,0.023771927,-0.008317492,0.017896023,0.002347679,0.009155949,-0.028037995,-0.03906538,0.015669081,-0.023959741,-0.010430402,0.0004724704,0.0018026821,-0.01120849,0.027326982,-0.006355502,0.021638893,-0.0046349894,-0.016031295,-0.0046349894,-0.014850747,0.0068384535,-0.010021236,0.031204008,-0.028923405,-0.008136385,0.028064825,0.008297369,0.015159299,-0.026253758,0.0101084355,0.027742857,-0.00792174,0.015803235,-0.031874776,0.0022923409,-0.00039512274,-0.019197308,0.026522065,-0.01667523,-0.01750698,0.006828392,0.0043432065,-0.029245373,7.907696e-05,0.016514245,-0.0056411372,0.033591934,-0.032813847,-0.020659577,0.043841228,-0.032411385,-0.0063387332,-0.02107545,-0.01109446,-0.0073448815,-0.014260473,0.0056109526,-0.014622686,0.03257237,-0.015427604,-0.02822581,-0.0004917549,-0.023570696,-0.032787018,-0.0061710416,-0.013536046,0.0081430925,-0.020324193,0.01523979,0.019183893,-0.019116815,-0.012959188,0.0027853535,0.024509769,0.010484063,0.010738954,-0.013489093,0.0066875312,-0.030291766,-0.018566787,-0.01713135,0.011429843,0.004098377,-0.010396864,0.00857909,0.010329789,-0.019841243,-0.029889308,0.00952487,0.007854664,0.0041855765,0.01930463,-0.021598646,-0.017064273,-0.0032096126,-0.007566234,-0.013603123,0.0014228611,-0.0072643897,0.009645607,-0.0077674636,-0.01438121,-0.003454442,0.03686527,0.006908884,0.012228053,0.005295693,-0.0051380633,-0.0055405223,0.03871658,-0.019841243,-4.9835773e-05,-0.011584119,-0.01839239,0.008411399,0.025261026,0.04080937,-0.0015259914,-0.0119798705,-0.009249856,-0.025113458,0.028520945,0.0014706531,0.010289542,0.0131000485,0.010759077,-0.020485178,-0.0063689174,0.011651196,-0.009269979,0.029084388,-0.001147009,-0.0066204546,-0.004738958,-0.014743424,-0.017305749,-0.017077688,-0.019800996,-0.0080156475,-0.02098154,-0.030694226,-0.022457225,-0.02284627,0.009947452,-0.02307433,0.0056277215,0.008042478,0.021531569,0.028950235,-0.038743414,0.0023443252,-0.016232524,0.015266621,-0.013629953,-0.015803235,-0.01055114,0.0001758663,0.014300719,0.02084739,0.012831742,-0.012268299,0.018311897,0.004021239,0.0066405777,0.0006762154,0.007277805,-0.009880375,-0.041319154,0.035657894,0.003025152,0.016661813,-0.025770808,-0.028574606,-0.0056310757,0.016715474,-0.019680258,-0.03166013,-0.019398537,-0.052936807,0.0017062596,0.00080617616,0.002485186,0.0057048597,-0.014958069,-0.01478367,0.05961763,0.00021946606,0.011718271,-0.01758747,0.025073212,0.0020659575,0.010745661,0.01998881,-0.003296812,-0.031418655,-0.017292334,-0.01644717,0.012858573,-0.0032096126,-0.0019368351,-0.015709328,0.000230366,-0.002713246,-0.004212407,0.014434872,0.0050408025,-0.0060603656,0.009954159,-0.025100041,-0.014662932,-0.0069155917,-0.010115143,-0.019224139,0.01798993,0.012965895,-0.022577964,0.0050005564,0.0049603106,-0.024254877,-0.016433753,-0.012865281,0.005426492,0.026039114,0.010651754,-0.0008711566,-0.0065869163,-0.034611497,0.018539958,0.009048626,0.0018965892,0.013790937,0.019411953,-0.008196754,-0.03691893,-0.0065399627,0.008994965,0.0070497445,-0.018191159,0.00096757914,0.008122969,-0.022202335,-0.0013432077,-0.005463384,0.0022202337,0.01183901,-0.012026824,-0.004953603,-0.023195067,-0.0068954686,-0.013898259,-0.0012057009,-0.0204181,0.038877565,-0.00986696,-0.011275566,-0.010175512,-0.018097252,-0.025730561,0.005124648,-0.026092775,0.011785348,-0.012590267,-0.0031911666,-0.0080693085,-0.006902176,-0.017828947,-0.014126319,0.0023929558,0.016487416,-0.02916488,-0.022899931,-0.0019770812,0.0056478446,-0.0032901044,-0.014179981,-0.016205693,-0.013596415,-0.0019972043,-0.006825038,-0.0045477897,0.0031190591,-0.02464392,-0.020887634,0.006057012,-0.038394615,0.012355499,0.007995524,0.012784788,0.0046316357,-0.014998315,0.0020911114,0.014971484,0.00090050255,-0.0087132435,-0.01644717,-0.01338177,0.01644717,-0.033779748,0.02181329,0.012482944,-0.006573501,-0.010497479,-0.010128559,-0.016863044,-0.0029781985,0.011429843,-0.000829653,-0.02827947,0.010993845,0.027018432,0.027005015,0.010081605,-0.0039038549,0.01758747,-0.0011797087,0.014823915,-0.015910557,-0.028977066,0.040567894,0.0003234347,-0.014528779,0.0073985425,-0.036221337,0.010604801,0.018942418,0.016782552,0.03243822,-0.03477248,-0.0047657886,0.007707095,-0.002525432,-0.0022973716,-0.042553358,0.0052621546,-0.016608153,0.00760648,0.015776403,-0.00986696,-0.017896023,0.012744543,0.009129118,-0.016795967,-0.0019116815,-0.0067177154,0.004893234,-0.0055237534,-0.008807151,-0.024093894,-0.032384556,-0.019908318,0.033591934,0.016232524,0.010846277,-0.02216209,0.002040804,-0.024710998,0.011228613,-0.011154829,0.013542754,-0.0013264386,0.022014521,-0.0020542191,0.046497457,-0.0052655083,0.019559521,-0.021652307,-0.0040346542,0.0010103405,-0.026374497,0.021357171,0.0024114018,-0.024362199,-0.013274448,0.03082838,-0.004386806,-0.0020827267,0.003003352,0.003142536,0.005869197,0.010497479,-0.00018362203,0.03343095,0.01844605,0.01715818,-0.004313022,0.0020290655,-0.0059530432,0.0016266061,0.0009130794,-0.012892111,0.021598646,0.0009952482,0.01263722,-0.0028977066,-0.00013216176,0.0016802674,-0.024764659,0.021947443,0.0047054198,-0.019572936,0.018110668,0.018955832,-0.007988817,-0.01864728,0.014904408,0.0060536577,0.012912234,0.014636101,-0.014636101,0.021397416,-0.01240916,0.0054399073,-0.023436543,0.00760648,-0.020136379,-0.010705416,-0.021571815,0.018057005,0.030962532,-0.023476789,0.011470089,0.01186584,-0.015306867,0.0010338173,-0.008599213,0.0017909437,-0.021477908,0.0034276112,-0.010846277,-0.0023560636,-0.0073381737,-0.02438903,-0.00097093295,-0.026186682,0.032357726,0.22430396,-0.04032642,0.007827833,0.0031928434,-0.01804359,0.022229165,0.013717153,0.00036430947,0.0013230848,0.0031291207,-0.023382882,-0.0043398524,-0.017198427,-0.0034410267,-0.00042467835,-0.014018998,-0.047114562,-0.008525429,-0.010356619,0.009169363,0.023288975,-0.0025187244,-0.01521296,-0.0010715479,0.03466516,0.017896023,-0.0041688075,-0.010598093,0.01735941,0.013053095,-0.012389037,0.0030771364,-0.014636101,0.013556169,-0.0031358283,0.0037126867,0.016514245,0.0029345986,-0.0018127436,0.017721623,0.010329789,0.034960296,-0.013656784,-0.0042358837,0.011577411,0.028842913,-0.0044605904,-0.02175963,-0.008672997,0.022027936,-0.0372409,-0.014206812,0.003984347,0.035818875,-0.0042090532,0.0022034645,0.0063454406,0.027662367,-0.0102358805,-0.0026679693,-0.012241469,0.026548896,-0.005607599,0.013341524,-0.0061945184,0.048026804,-0.012596974,-0.0017624361,0.037589695,-0.025435425,-0.0038937933,-0.0079418635,-0.031177176,-0.00053787004,-0.013220786,-0.0029178294,0.004561205,-0.008156508,0.007452204,-0.013978751,-0.013321402,-0.0040078238,-0.0016987134,-0.0032951352,-0.015762988,-0.015159299,0.010946891,0.015387359,-0.018888755,-0.007197313,-0.009846837,-0.028386792,0.009491331,-0.02487198,-0.015065392,0.022765778,0.02504638,0.0020676346,-0.004427052,-0.008787028,-0.014917823,0.035067618,0.012228053,0.011449966,0.000930687,-0.01690329,-0.0007755725,0.0057048597,-0.0047356044,-0.024321955,0.013589707,-0.009612069,0.0037126867,-0.0032666277,0.014662932,0.013187248,-0.010705416,-0.016245939,0.036140844,-0.006073781,0.0022051414,-0.029299034,-0.031150347,0.011718271,-0.0205925,0.0059798737,-0.024603676,0.028037995,-0.006305195,-0.029916137,0.03428953,-0.015186129,0.012093901,-0.008357737,0.0024030174,-0.0049100034,-0.0060603656,0.013569584,-0.016232524,0.0047288965,0.0027065384,0.002119619,0.0102358805,0.0030922284,-0.0058054747,-0.025717147,0.046738934,-0.03817997,0.016970366,-0.0021632186,-0.00051271636,-0.0051011713,0.005869197,-0.03166013,0.030345427,0.0034058115,-0.018539958,-0.013629953,-0.0043398524,0.02110228,-0.015427604,-0.00025342358,0.04000445,-0.020632746,0.005761875,-0.0029044142,-0.17096469,0.027608704,0.022068182,-0.0080693085,0.018204575,-0.018781433,0.011510334,0.012026824,-0.02098154,-0.0032112894,0.004641697,0.034879804,-0.031204008,-0.004215761,-0.003648964,0.010363326,-0.014703178,0.0080693085,0.028011164,0.015588588,0.018070422,-0.012570144,0.016581323,-0.012080485,0.033243135,-0.0054566767,-0.00855226,0.020954711,-0.023342635,-0.024254877,-0.024550013,-0.016084956,0.021719383,0.005701506,0.0035852413,0.020753484,-0.004658466,-0.025784222,-0.023342635,0.01710452,0.02181329,0.012764666,0.013515923,-0.008793735,-0.014206812,0.027326982,0.015306867,0.027957503,0.015655667,-0.004038008,-0.006184457,-0.016661813,-0.0006674116,0.01804359,0.0128049115,-0.011496919,-0.009645607,0.005755167,0.016366677,0.008793735,-0.018607033,-0.0010011174,0.0125298975,-0.021115694,0.0012207931,-0.0064527635,-0.011684733,0.004195638,0.00035068454,0.013536046,-0.012442699,-0.023745095,-0.008948011,-0.017010612,0.010926768,0.0031643359,-0.02204135,0.0072308513,-0.0080693085,-0.002272218,-0.020833973,0.010973722,0.0010983784,0.010202343,-0.0091894865,-0.020780314,-0.0033487964,0.007707095,-0.015387359,-0.01569591,0.015387359,-0.01816433,-0.002213526,-0.0054365536,0.016420338,0.0066271625,-0.0076333103,0.01581665,0.006456117,0.002138065,0.009598654,-0.0006347118,-0.020740068,0.031901605,-0.0038133014,0.020525424,-0.018016761,-0.00012891274,0.014569025,0.005255447,-0.009967575,0.017882608,0.012134146,0.011557288,0.008297369,0.01862045,0.013388477,0.0021430957,0.019250968,0.0036690868,0.03512128,0.009826714,-0.016997198,-0.0089144735,0.010497479,-0.011657903,-0.1360849,-0.014730008,-0.0064259325,0.0045310208,0.019868072,0.014944654,0.016956951,0.020605914,-0.013039679,0.013334816,-0.014394626,-0.025126873,-0.013334816,0.024241462,0.02373168,-0.0070564523,0.0063722716,-0.039280027,-0.01816433,0.009384009,0.013623246,-0.011248736,0.0098132985,-0.010624924,-0.014877577,0.0046718814,-0.008632751,0.01621911,0.013703737,0.0072040204,-0.010242589,-0.021424247,0.020699821,-0.0074052503,-0.0067210696,0.010282835,-0.0283063,0.012100608,0.0018697586,-0.018352143,-0.016581323,0.0110072605,0.0016433753,-0.038018987,-0.0023963095,-0.012757958,0.009793175,0.0056411372,0.019894904,-0.0204181,-0.020377854,-0.010792616,-0.022537718,0.009129118,-0.0022621565,0.013656784,-0.0008468413,0.0076131877,-0.006942422,0.00019284505,0.011778641,0.0035013955,-0.010430402,0.023315806,0.008156508,0.000892118,-0.016165448,-0.012020116,0.012979311,-0.0037059789,0.0053560617,0.020377854,-0.011993285,0.023141406,-0.008948011,-0.017600887,-0.033779748,-0.02438903,0.016084956,-0.026575726,-0.00080156466,-0.009276686,0.012221346,0.009719391,0.016997198,0.0059161508,0.007452204,-0.010356619,0.0055941837,0.019036325,0.021115694,-0.0016953596,0.02870876,-0.024751244,-0.0021783109,0.020860804,0.010423695,-0.01738624,0.00083091063,0.0017439901,-0.01621911,-0.000378144,-0.05443932,0.018338727,-0.015628835,-0.017144766,-0.009779761,-0.007740633,-0.008176631,-0.011785348,0.007988817,0.005490215,-0.024187801,0.019921735,0.004292899,0.012147562,-0.024308538,-0.011000552,0.034960296,0.007700387,0.0042425916,0.026911108,-0.00030016754,0.0029161526,0.013254325,0.009578531,-0.010624924,-0.004936834,-0.018687526,0.020431517,0.007834541,-0.016997198,0.022631625,-0.010074898,-0.010946891,0.020444931,-0.012825035,-0.009571823,0.007968694,0.011403012,0.01627277,0.058115117,-0.022135258,-0.023127992,0.012550021,-0.019318046,0.0068753455,0.020686407,-0.010718831,0.0045544975,0.009820007,0.008163216,-0.009799884,0.049314674,-0.004873111,0.0027249844,0.008304076,-0.018016761,0.029486848,0.026911108,-0.00015270396,-0.031901605,0.024965888,-0.015306867,0.0015913909,0.0068149767,0.012650636,0.0004076996,-0.023785342,0.0015394066,-0.0016039677,-0.021424247,-0.0016442137,-0.018781433,0.021384,0.020525424,0.028869744,-0.020887634,-0.013676907,0.0058524283,0.008538844,0.014837331,0.002428171,-0.018539958,-0.04252653,0.036972594,0.015709328,-0.0098132985,0.009840129,0.007874787,-0.0049401876,0.013214079,0.0002553101,0.0075796493,-0.0016249293,0.0032263817,-0.018003345,0.041936252,0.017292334,-0.01564225,0.013361647,0.0154678505,0.01066517,-0.01501173,0.017574055,0.01715818,-0.017936269,0.01710452,-0.026267173,-0.008304076,0.00065357704,-0.013817768,-0.015320282,0.0022655104,0.04432418,0.027957503,-0.016728891,0.0048965877,0.018231405,0.013629953,-0.044190027,0.024187801,0.021826707,-0.008787028,0.017426487,-0.011309105,-0.002654554,0.010839569,0.0020827267,-0.017976515,0.013261032,0.009276686,0.014448287,-0.035845708,-0.020766899,-0.016111786,-0.015856896,-0.02019004,0.018996079,0.01438121,0.0059631043,0.04115817,0.018486297,0.011302397,0.012154269,0.005074341,0.017949684,0.0065265475,-0.001688652,-0.008659583,-0.01821799,0.02416097,0.0005961428,0.027179414,-0.04228505,-0.016514245,0.02198769,-0.0053024003,-0.007546111,-0.040943522,0.007566234,0.020082718,-0.0027015076,0.02241698,0.018110668,-0.022913346,-0.019479029,0.008257123,0.008961427,-0.007975401,-0.043894887,-0.020257117,0.03903855,-0.021263264,-0.0058792587,0.016487416,-0.027984334,0.0057685827,0.004812742,0.012422576,0.008833981,-0.0014589147,0.009430963,-0.022765778,-0.029003898,0.015454436,0.009632192,-0.02390608,0.009880375,0.0048295115]","Our confidence and faith in the United Nations leads me to thank the Secretary-General for his visit, which we greatly appreciated; he came to see for himself the harsh reality of our life and to get a true picture of the aridity or the Sahel and the tragedy of desertification.

I cannot conclude without paying a tribute to the President of the General Assembly, who, with his great intelligence and perception, will guide the work of this thirty-ninth session.

I have travelled many thousands of kilometres to be here. I have come to ask each member to work together to put an end to the contempt of those who are unreasonable, to eliminate the tragic spectacle of children dying of hunger, to do away with ignorance, to ensure the triumph of the legitimate rebellion of peoples and to put an end to the use of weapons so that they can be laid down and fall silent, and to ensure that mankind will survive and that together, with the great poet Novalis we can all sing together:","{""source"": ""thomas_sankara_speech.txt""}","ce79152e-9577-11ee-a218-d19a927d2e2a","04f93f65-ee5f-4319-bd35-7e242b35db1c"
